age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
27,management,divorced,secondary,no,-1820,yes,yes,unknown,25,jun,653,1,0,0,unknown,no
28,blue-collar,single,secondary,no,-1669,yes,no,unknown,23,may,-67,2,0,0,unknown,no
15,services,married,secondary,no,-2984,yes,no,unknown,9,may,-27,0,0,0,unknown,no
27,housemaid,married,secondary,no,6054,yes,no,unknown,23,jun,-246,3,0,0,unknown,no
27,management,married,secondary,no,-2985,yes,no,unknown,23,jun,653,1,0,0,unknown,no
59,management,single,secondary,no,-2942,yes,no,unknown,16,may,653,7,-1,0,unknown,no
37,retired,married,secondary,no,9423,yes,no,unknown,9,jun,364,2,-1,0,unknown,yes
47,services,married,secondary,no,6030,no,yes,unknown,12,may,3387,1,0,0,unknown,no
36,services,divorced,secondary,yes,-3238,yes,no,unknown,18,may,-814,1,-1,0,unknown,no
43,admin.,married,unknown,no,852,yes,no,unknown,6,may,-67,0,-1,0,unknown,no
33,management,married,tertiary,no,-2942,yes,no,unknown,12,jun,-67,2,-1,0,unknown,no
46,technician,divorced,unknown,no,-8155,yes,yes,unknown,6,may,1630,1,0,0,unknown,no
34,services,divorced,tertiary,no,852,yes,no,unknown,25,jun,-36,1,-1,0,unknown,no
64,admin.,married,primary,no,-467,yes,no,unknown,11,jun,333,1,-1,0,unknown,no
34,blue-collar,divorced,tertiary,no,-1819,yes,no,unknown,16,jun,-67,0,-1,0,unknown,no
42,retired,divorced,secondary,no,-3238,yes,no,unknown,16,may,650,0,0,0,unknown,no
42,management,single,tertiary,no,-612,yes,no,unknown,6,may,-40,2,0,0,unknown,no
27,unknown,single,secondary,no,6054,yes,no,unknown,16,jun,-246,0,0,0,unknown,no
65,entrepreneur,single,secondary,no,-8155,yes,no,unknown,11,may,-67,0,0,0,unknown,no
43,blue-collar,divorced,secondary,no,-1820,yes,no,unknown,11,may,-26,2,-1,0,unknown,no
65,management,married,secondary,yes,2766,yes,no,unknown,9,may,-343,1,0,0,unknown,yes
28,blue-collar,married,secondary,no,-2461,yes,no,unknown,12,jun,-814,0,0,0,unknown,no
21,unemployed,married,secondary,no,-612,yes,yes,unknown,16,jun,447,1,-1,0,unknown,no
43,housemaid,married,tertiary,no,2766,yes,no,unknown,11,may,-343,17,0,0,unknown,no
43,management,single,secondary,no,-2985,yes,no,unknown,9,may,-343,1,-1,0,unknown,no
27,management,single,secondary,yes,-612,yes,no,unknown,16,may,205,2,-1,0,unknown,no
51,management,married,tertiary,no,9423,yes,no,unknown,9,jun,205,1,-1,0,unknown,no
47,technician,single,secondary,yes,-2942,yes,no,unknown,16,may,-53,2,-1,0,unknown,no
59,management,married,secondary,yes,9421,yes,no,unknown,16,jun,333,2,-1,0,unknown,no
36,management,married,secondary,no,852,yes,no,unknown,11,may,-53,0,0,0,unknown,no
25,retired,married,secondary,no,-2985,yes,no,unknown,6,may,3358,0,-1,0,unknown,no
43,blue-collar,married,primary,no,16582,yes,no,unknown,16,may,462,1,0,0,unknown,no
34,management,single,tertiary,no,2766,yes,no,unknown,9,may,-67,3,-1,0,unknown,no
30,management,married,secondary,no,6030,no,no,unknown,9,may,2283,1,0,0,unknown,no
21,blue-collar,single,tertiary,yes,9423,yes,no,unknown,11,may,333,2,-1,0,unknown,no
42,management,married,secondary,no,6048,no,yes,unknown,9,may,3387,3,-1,0,unknown,no
51,blue-collar,single,tertiary,no,-5270,yes,no,unknown,16,jun,-40,1,0,0,unknown,no
34,management,divorced,tertiary,no,-1818,yes,yes,unknown,18,jun,1244,3,-1,0,unknown,no
65,management,married,primary,no,-2942,no,no,unknown,23,jun,653,1,-1,0,unknown,no
15,management,married,secondary,no,6030,no,no,unknown,9,may,841,2,-1,0,unknown,no
15,management,divorced,secondary,no,2766,yes,yes,unknown,9,may,-27,24,-1,0,unknown,no
21,technician,married,secondary,no,6030,yes,no,unknown,-1,jun,2283,1,0,0,unknown,no
21,management,married,secondary,no,-612,yes,yes,unknown,11,may,-40,1,0,0,unknown,no
39,blue-collar,single,secondary,yes,9423,yes,no,unknown,30,may,333,1,-1,0,unknown,no
25,entrepreneur,divorced,secondary,no,-1820,yes,no,unknown,16,may,-67,12,-1,0,unknown,yes
43,management,divorced,secondary,no,6054,yes,no,unknown,1,may,333,1,-1,0,unknown,no
51,blue-collar,married,secondary,no,-3238,yes,no,unknown,23,may,653,2,0,0,unknown,no
15,blue-collar,single,primary,yes,43546,yes,yes,unknown,-1,may,2283,0,0,0,unknown,no
36,management,married,secondary,no,-13918,yes,no,unknown,20,jun,-52,1,0,0,unknown,no
59,management,single,secondary,no,6,yes,no,unknown,22,jun,-36,3,0,0,unknown,no
34,management,married,secondary,no,6024,yes,no,unknown,19,may,-33,0,-1,0,unknown,no
47,unknown,single,primary,no,-612,yes,no,unknown,23,jun,-67,3,-1,0,unknown,yes
31,management,divorced,secondary,no,-8152,yes,no,unknown,16,may,205,3,-1,0,unknown,yes
54,management,married,tertiary,yes,-3238,no,no,unknown,1,may,205,2,-1,0,unknown,no
27,unknown,married,secondary,no,5841,yes,yes,unknown,33,jun,205,1,0,0,unknown,no
51,admin.,single,secondary,no,-1820,yes,no,unknown,9,jun,1513,7,0,0,unknown,no
15,blue-collar,divorced,primary,no,-612,yes,no,unknown,23,may,796,2,0,0,unknown,yes
51,unknown,married,secondary,no,-1820,yes,no,unknown,-1,may,-67,3,0,0,unknown,no
15,management,married,secondary,yes,-3238,yes,no,unknown,12,may,-53,2,-1,0,unknown,no
43,services,single,secondary,no,6030,no,yes,unknown,12,jun,1244,0,-1,0,unknown,no
34,admin.,single,tertiary,no,-1820,yes,no,unknown,1,jun,-52,24,0,0,unknown,no
14,unknown,married,secondary,no,852,yes,no,unknown,23,may,848,1,0,0,unknown,no
59,technician,single,secondary,no,6054,no,no,unknown,24,may,848,3,-1,0,unknown,no
56,technician,married,primary,no,-2935,yes,no,unknown,9,jun,1630,3,0,0,unknown,no
27,management,single,primary,no,9423,yes,no,unknown,23,jun,3387,0,0,0,unknown,no
59,admin.,single,primary,no,9423,yes,no,unknown,23,may,205,-8,-1,0,unknown,no
47,retired,divorced,secondary,no,6054,yes,no,unknown,23,jun,653,3,0,0,unknown,no
40,retired,divorced,secondary,no,6030,no,no,unknown,1,jun,205,1,-1,0,unknown,no
29,retired,married,secondary,no,-3238,yes,no,unknown,16,may,2283,3,0,0,unknown,no
15,services,divorced,secondary,no,6054,no,no,unknown,20,may,-814,2,0,0,unknown,yes
65,management,married,secondary,no,852,yes,no,unknown,9,jun,848,1,0,0,unknown,no
31,technician,single,secondary,no,-1820,yes,no,unknown,23,may,-39,24,0,0,unknown,no
51,blue-collar,married,secondary,no,-1820,yes,no,unknown,9,may,-67,1,-1,0,unknown,no
29,management,divorced,tertiary,yes,-2942,yes,no,unknown,-1,may,-40,2,0,0,unknown,yes
51,admin.,divorced,primary,no,-2985,yes,no,unknown,23,jun,-53,0,0,0,unknown,no
34,technician,single,secondary,no,2766,yes,no,unknown,11,may,848,3,0,0,unknown,no
27,blue-collar,single,secondary,yes,852,yes,no,unknown,23,jun,3387,0,0,0,unknown,no
43,blue-collar,divorced,secondary,no,6054,yes,yes,unknown,6,jun,-343,3,0,0,unknown,no
34,management,divorced,secondary,no,-5270,no,no,unknown,11,jun,-40,1,0,0,unknown,no
43,management,single,secondary,no,-2985,yes,no,unknown,16,may,205,0,0,0,unknown,no
65,admin.,divorced,secondary,no,6054,yes,no,unknown,30,jun,-53,1,-1,0,unknown,no
59,services,married,secondary,no,6030,no,no,unknown,16,jun,205,1,0,0,unknown,no
36,retired,married,secondary,no,-1820,yes,no,unknown,23,jun,-27,1,0,0,unknown,no
65,blue-collar,married,unknown,no,2766,yes,no,unknown,20,may,-39,1,0,0,unknown,no
51,blue-collar,divorced,secondary,no,-1820,yes,yes,unknown,16,may,-36,2,-1,0,unknown,no
47,management,married,secondary,yes,-1820,yes,yes,unknown,6,may,462,0,-1,0,unknown,no
43,blue-collar,single,tertiary,no,-2942,yes,no,unknown,6,jun,-343,3,0,0,unknown,no
55,blue-collar,married,secondary,no,-2985,no,yes,unknown,9,jun,333,0,0,0,unknown,no
47,technician,single,secondary,yes,-1820,yes,no,unknown,23,may,-343,-1,-1,0,unknown,no
25,technician,married,secondary,yes,-1820,yes,no,unknown,9,may,3387,3,0,0,unknown,no
65,management,divorced,secondary,no,9423,yes,yes,unknown,6,jun,-26,1,-1,0,unknown,no
51,services,married,secondary,no,-5270,yes,no,unknown,23,jun,333,3,0,0,unknown,no
29,blue-collar,married,secondary,yes,-1820,yes,no,unknown,16,may,-53,2,0,0,unknown,no
65,blue-collar,single,secondary,no,6030,yes,no,unknown,1,may,-814,1,0,0,unknown,no
55,management,single,secondary,yes,16582,yes,yes,unknown,6,jun,-92,-1,0,0,unknown,yes
34,management,single,secondary,no,-3238,no,no,unknown,6,jun,-27,7,-1,0,unknown,no
43,management,married,secondary,no,16582,yes,no,unknown,9,may,205,1,0,0,unknown,no
51,management,married,primary,no,6030,yes,yes,unknown,20,may,-27,1,0,0,unknown,no
34,admin.,divorced,secondary,no,6030,yes,no,unknown,6,jun,-343,24,-1,0,unknown,no
65,management,married,primary,no,-2942,yes,no,unknown,9,may,205,2,0,0,unknown,no
38,admin.,single,tertiary,no,-1757,yes,no,unknown,22,jun,-814,0,0,0,unknown,no
51,entrepreneur,married,secondary,no,-1524,yes,yes,unknown,-1,may,-40,1,-1,0,unknown,no
43,services,married,primary,yes,1397,yes,no,unknown,9,may,805,1,0,0,unknown,no
21,retired,single,secondary,no,-5270,no,no,unknown,9,jun,-40,1,-1,0,unknown,no
51,admin.,single,secondary,no,5826,yes,no,unknown,9,jun,-40,0,-1,0,unknown,no
27,services,single,secondary,no,-1820,yes,no,unknown,-1,may,-36,1,-1,0,unknown,no
27,admin.,single,secondary,no,-8155,no,no,unknown,9,may,333,1,-1,0,unknown,no
27,management,married,secondary,no,43546,yes,yes,unknown,23,may,333,0,0,0,unknown,no
21,management,married,secondary,no,-1820,yes,no,unknown,6,jun,-67,1,-1,0,unknown,no
34,technician,single,secondary,no,-8155,yes,no,unknown,12,may,-27,2,-1,0,unknown,no
29,management,single,secondary,no,-612,no,no,unknown,9,may,205,-1,-1,0,unknown,no
43,technician,single,secondary,no,-5270,yes,no,unknown,11,jun,-326,2,0,0,unknown,no
15,retired,married,tertiary,yes,8561,yes,no,unknown,6,may,-343,1,0,0,unknown,no
40,housemaid,married,primary,no,6030,yes,no,unknown,18,may,205,3,0,0,unknown,no
21,management,married,secondary,no,-2942,yes,no,unknown,18,may,333,0,-1,0,unknown,no
47,technician,married,tertiary,no,-511,yes,yes,unknown,9,may,3387,0,-1,0,unknown,no
40,management,divorced,secondary,no,6054,no,no,unknown,23,jun,-814,0,0,0,unknown,yes
36,management,single,secondary,no,6030,no,no,unknown,20,jun,-53,1,-1,0,unknown,no
29,management,married,secondary,no,-2985,yes,no,unknown,16,may,-343,1,0,0,unknown,no
29,technician,single,primary,yes,-2942,no,no,unknown,20,may,848,2,0,0,unknown,no
15,admin.,divorced,secondary,no,-2942,yes,no,unknown,9,jun,333,1,-1,0,unknown,no
29,management,single,secondary,no,-612,yes,no,unknown,23,may,848,1,-1,0,unknown,no
27,blue-collar,single,unknown,no,-2942,yes,no,unknown,25,jun,-36,1,0,0,unknown,no
27,management,married,secondary,no,2766,yes,no,unknown,1,may,333,24,-1,0,unknown,no
36,management,single,secondary,no,-1820,yes,no,unknown,23,may,-53,1,-1,0,unknown,no
43,management,single,tertiary,no,-612,yes,no,unknown,23,jun,205,5,-1,0,unknown,no
51,retired,married,unknown,no,-1820,yes,no,unknown,9,may,205,2,-1,0,unknown,no
51,blue-collar,single,secondary,no,43546,yes,no,unknown,18,jun,1630,0,-1,0,unknown,no
27,housemaid,married,secondary,no,6054,yes,no,unknown,12,jun,-814,1,-1,0,unknown,no
36,management,single,secondary,yes,-8155,yes,no,unknown,20,may,-53,0,-1,0,unknown,no
31,technician,married,secondary,no,2766,yes,no,unknown,6,may,-67,2,0,0,unknown,yes
47,blue-collar,single,secondary,no,-5133,yes,no,unknown,25,may,-53,2,0,0,unknown,no
34,blue-collar,married,secondary,yes,-2764,yes,no,unknown,16,may,848,2,0,0,unknown,no
59,management,single,secondary,yes,2571,yes,no,unknown,9,may,-343,1,0,0,unknown,no
40,management,single,secondary,no,6030,yes,no,unknown,11,may,2283,0,-1,0,unknown,no
27,management,married,secondary,no,-1813,yes,no,unknown,23,may,653,1,0,0,unknown,no
36,unknown,married,primary,no,9423,yes,no,unknown,6,may,248,0,0,0,unknown,no
59,housemaid,single,tertiary,no,-2911,yes,no,unknown,0,jun,-245,7,-1,0,unknown,no
27,retired,single,secondary,no,-5270,yes,no,unknown,20,may,-40,3,0,0,unknown,no
51,management,married,secondary,no,6054,yes,no,unknown,9,may,462,1,0,0,unknown,no
51,housemaid,divorced,tertiary,no,-1820,yes,no,unknown,6,jun,1630,3,0,0,unknown,no
27,blue-collar,divorced,secondary,no,6018,yes,no,unknown,22,jun,333,1,0,0,unknown,no
28,blue-collar,divorced,secondary,no,6054,no,no,unknown,16,may,-36,0,-1,0,unknown,no
15,blue-collar,divorced,secondary,no,2766,no,no,unknown,23,jun,848,0,-1,0,unknown,no
43,blue-collar,married,primary,no,6054,yes,no,unknown,30,may,205,1,0,0,unknown,no
15,admin.,single,secondary,no,-3238,yes,no,unknown,18,may,623,2,-1,0,unknown,no
25,management,divorced,unknown,no,-2942,no,no,unknown,23,may,205,3,0,0,unknown,no
36,blue-collar,married,primary,yes,-3238,yes,no,unknown,26,may,-52,3,0,0,unknown,no
47,admin.,single,unknown,no,-612,no,no,unknown,9,jun,1244,0,0,0,unknown,no
65,management,married,unknown,no,-2942,yes,no,unknown,11,may,205,7,0,0,unknown,no
34,management,single,secondary,no,-2985,yes,no,unknown,33,jun,3387,0,0,0,unknown,no
34,management,single,secondary,no,2169,yes,yes,unknown,6,may,653,2,0,0,unknown,no
44,admin.,married,secondary,no,6030,yes,no,unknown,16,may,1244,2,-1,0,unknown,no
34,blue-collar,married,primary,no,-612,yes,no,unknown,16,may,848,-1,-1,0,unknown,no
34,management,divorced,secondary,no,43546,no,no,unknown,11,may,2283,1,-1,0,unknown,no
14,housemaid,single,secondary,no,-1820,yes,no,unknown,9,jun,-40,13,-1,0,unknown,no
29,unknown,divorced,secondary,no,2766,yes,no,unknown,16,may,848,1,0,0,unknown,no
31,management,married,tertiary,no,-3238,yes,no,unknown,23,may,458,1,0,0,unknown,no
34,management,single,secondary,no,-2985,yes,no,unknown,20,jun,205,0,0,0,unknown,no
36,management,single,primary,no,-2942,yes,no,unknown,6,may,653,3,0,0,unknown,no
29,services,married,primary,no,-612,yes,no,unknown,16,may,333,2,0,0,unknown,no
34,management,divorced,secondary,no,-2942,no,no,unknown,30,jun,333,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,9423,yes,no,unknown,16,jun,333,1,-1,0,unknown,no
55,management,married,secondary,no,-3176,yes,no,unknown,16,may,-27,3,-1,0,unknown,no
25,housemaid,married,secondary,no,-612,yes,no,unknown,6,jun,195,1,-1,0,unknown,no
47,management,single,secondary,no,-1820,yes,yes,unknown,-1,jun,-814,1,0,0,unknown,no
43,management,married,primary,yes,-3238,yes,no,unknown,9,jun,-53,0,0,0,unknown,no
51,management,single,tertiary,no,-2942,yes,no,unknown,6,may,333,-1,0,0,unknown,no
43,management,married,secondary,no,2766,yes,no,unknown,9,may,848,1,0,0,unknown,no
51,management,single,secondary,no,852,yes,no,unknown,6,may,1244,2,-1,0,unknown,no
36,housemaid,single,tertiary,no,5930,yes,no,unknown,16,jun,-53,0,0,0,unknown,no
47,technician,single,secondary,no,-612,yes,no,unknown,33,may,-53,2,-1,0,unknown,yes
14,technician,married,secondary,no,-3238,yes,no,unknown,23,may,653,3,-1,0,unknown,no
21,housemaid,single,secondary,no,-3238,yes,yes,unknown,9,may,-27,2,0,0,unknown,no
29,unemployed,single,tertiary,no,-1820,no,no,unknown,6,may,333,3,-1,0,unknown,no
40,management,married,secondary,no,6030,yes,no,unknown,6,may,653,2,-1,0,unknown,no
15,retired,divorced,unknown,no,9423,no,no,unknown,11,may,1244,0,-1,0,unknown,no
39,services,married,unknown,no,852,yes,yes,unknown,11,may,653,1,0,0,unknown,no
27,unknown,married,tertiary,no,9423,yes,yes,unknown,6,may,180,1,0,0,unknown,no
43,blue-collar,divorced,secondary,no,2766,yes,no,unknown,25,may,333,2,0,0,unknown,no
29,services,single,unknown,no,852,no,no,unknown,6,may,848,0,-1,0,unknown,no
43,unknown,married,secondary,no,6054,yes,no,unknown,9,jun,-67,0,0,0,unknown,no
47,management,divorced,secondary,no,-1820,yes,no,unknown,6,may,-21,3,-1,0,unknown,no
55,management,married,secondary,no,-1820,yes,yes,unknown,6,may,205,0,0,0,unknown,no
25,blue-collar,single,primary,yes,-5270,yes,no,unknown,11,jun,-40,3,0,0,unknown,no
40,services,single,tertiary,no,-8155,yes,no,unknown,6,jun,-246,1,0,0,unknown,no
51,blue-collar,married,secondary,no,9423,yes,no,unknown,9,may,-40,3,-1,0,unknown,no
47,blue-collar,married,secondary,yes,9423,yes,no,unknown,16,may,1244,1,-1,0,unknown,no
65,management,single,primary,no,2766,yes,no,unknown,1,may,-67,1,0,0,unknown,no
43,blue-collar,married,primary,yes,-3238,yes,no,unknown,6,jun,333,7,0,0,unknown,no
43,retired,divorced,primary,no,9423,yes,no,unknown,18,jun,653,0,-1,0,unknown,no
34,management,married,secondary,no,-612,yes,no,unknown,18,jun,-330,1,0,0,unknown,no
47,management,single,primary,no,-1820,yes,yes,unknown,6,may,-49,0,-1,0,unknown,no
51,admin.,single,primary,no,5920,yes,no,unknown,11,may,462,0,-1,0,unknown,no
47,housemaid,married,primary,yes,9423,yes,no,unknown,6,may,-67,1,0,0,unknown,no
55,retired,married,secondary,no,-8155,yes,no,unknown,6,may,205,3,-1,0,unknown,no
51,services,married,primary,no,-1820,yes,yes,unknown,20,may,2283,0,-1,0,unknown,no
25,management,married,primary,no,-5270,yes,no,unknown,11,jun,-36,2,-1,0,unknown,no
43,services,married,secondary,no,5847,yes,no,unknown,9,jun,-36,1,-1,0,unknown,no
29,admin.,married,primary,yes,-612,yes,no,unknown,6,may,333,2,0,0,unknown,no
27,blue-collar,married,secondary,yes,-612,yes,no,unknown,11,may,1630,1,0,0,unknown,no
43,management,married,unknown,no,-3234,yes,no,unknown,16,may,333,2,0,0,unknown,no
59,admin.,single,secondary,no,2766,yes,no,unknown,9,jun,683,24,0,0,unknown,no
27,technician,married,secondary,no,-3238,yes,no,unknown,16,may,-6,7,0,0,unknown,no
14,blue-collar,married,secondary,yes,22223,yes,no,unknown,18,jun,653,3,0,0,unknown,no
27,services,divorced,secondary,yes,-1801,yes,no,unknown,11,may,-32,2,-1,0,unknown,no
36,management,married,unknown,no,-5270,yes,no,unknown,11,may,-36,1,0,0,unknown,no
14,retired,married,secondary,no,9423,no,no,unknown,-1,may,2282,7,-1,0,unknown,no
65,blue-collar,single,secondary,yes,2766,yes,no,unknown,30,jun,-814,2,0,0,unknown,no
51,unknown,married,tertiary,no,6054,yes,no,unknown,6,may,653,1,0,0,unknown,no
34,management,married,secondary,no,6030,yes,no,unknown,12,jun,333,2,0,0,unknown,no
36,management,married,secondary,no,-1540,yes,no,unknown,-1,jun,-67,2,-1,0,unknown,no
43,admin.,married,secondary,no,852,no,no,unknown,20,may,-40,-1,0,0,unknown,no
65,management,single,secondary,no,852,no,no,unknown,33,jun,3387,2,0,0,unknown,no
21,management,single,secondary,no,-1168,yes,no,unknown,20,may,-343,0,-1,0,unknown,no
27,blue-collar,divorced,secondary,no,4897,yes,yes,unknown,23,jun,205,1,0,0,unknown,no
27,management,married,secondary,no,4842,yes,no,unknown,30,jun,-53,2,-1,0,unknown,no
34,management,married,secondary,no,2766,yes,no,unknown,16,jun,333,24,0,0,unknown,no
65,blue-collar,divorced,secondary,no,2766,no,no,unknown,23,may,-814,1,0,0,unknown,no
51,blue-collar,divorced,secondary,no,85,no,yes,unknown,9,may,653,1,-1,0,unknown,no
22,technician,single,secondary,yes,6030,yes,no,unknown,6,jun,2283,1,-1,0,unknown,no
50,housemaid,single,secondary,no,6030,no,no,unknown,16,jun,-92,2,-1,0,unknown,yes
36,retired,married,primary,no,-3238,yes,no,unknown,6,may,653,1,0,0,unknown,no
47,management,single,secondary,no,-1820,yes,yes,unknown,16,may,-246,1,0,0,unknown,no
65,management,married,secondary,no,-1820,yes,no,unknown,9,may,-246,-1,0,0,unknown,no
65,blue-collar,single,unknown,no,-4728,yes,no,unknown,6,may,-27,2,-1,0,unknown,no
65,management,single,primary,no,6054,no,no,unknown,23,may,333,0,0,0,unknown,no
65,management,married,secondary,no,9423,yes,no,unknown,16,may,-40,1,-1,0,unknown,no
29,blue-collar,divorced,secondary,no,6030,yes,no,unknown,12,may,848,0,-1,0,unknown,no
21,services,married,secondary,no,-929,yes,no,unknown,16,may,3385,1,-1,0,unknown,no
65,management,married,secondary,no,2766,yes,no,unknown,12,may,333,0,-1,0,unknown,no
51,services,divorced,tertiary,no,43546,yes,no,unknown,9,may,1244,2,0,0,unknown,yes
27,student,married,secondary,no,43546,yes,yes,unknown,6,may,203,0,0,0,unknown,no
21,blue-collar,single,secondary,no,-3238,yes,no,unknown,16,may,-7,1,-1,0,unknown,no
27,management,single,primary,no,-3238,yes,no,unknown,33,jun,-92,2,0,0,unknown,no
15,services,single,secondary,no,-496,yes,no,unknown,6,may,-36,7,-1,0,unknown,no
49,housemaid,single,tertiary,no,6030,yes,no,unknown,16,may,333,0,-1,0,unknown,no
47,management,single,secondary,yes,5929,no,yes,unknown,20,may,462,3,0,0,unknown,no
65,management,married,primary,no,-2942,yes,no,unknown,9,jun,205,0,0,0,unknown,no
25,blue-collar,single,secondary,no,-612,yes,no,unknown,1,may,205,0,0,0,unknown,no
44,technician,single,tertiary,no,-5270,yes,no,unknown,16,may,205,1,0,0,unknown,no
43,technician,divorced,primary,no,-612,yes,no,unknown,16,jun,-343,-1,-1,0,unknown,no
27,unknown,married,tertiary,no,-2942,yes,no,unknown,16,may,2283,0,0,0,unknown,no
34,retired,married,secondary,yes,852,yes,no,unknown,11,may,-814,13,-1,0,unknown,no
27,admin.,single,tertiary,no,6054,yes,no,unknown,1,may,-27,0,-1,0,unknown,no
34,admin.,single,secondary,no,-1820,yes,no,unknown,9,may,-40,2,0,0,unknown,no
27,blue-collar,married,secondary,no,6030,yes,no,unknown,23,may,848,1,0,0,unknown,no
27,admin.,single,secondary,no,6030,yes,no,unknown,16,may,-40,1,0,0,unknown,no
25,management,married,secondary,no,6054,yes,yes,unknown,16,may,333,1,-1,0,unknown,no
36,blue-collar,married,tertiary,no,-2942,yes,no,unknown,30,may,1243,1,0,0,unknown,no
36,management,married,secondary,no,-3238,yes,no,unknown,9,may,2283,3,0,0,unknown,no
31,admin.,divorced,unknown,no,-5270,yes,yes,unknown,1,may,-40,3,-1,0,unknown,no
21,management,divorced,primary,no,852,yes,yes,unknown,6,may,3387,1,0,0,unknown,no
21,retired,single,unknown,no,9423,yes,no,unknown,-1,jun,-814,1,-1,0,unknown,no
65,management,married,secondary,no,-2942,yes,no,unknown,11,may,-67,2,0,0,unknown,no
65,entrepreneur,married,secondary,no,2766,yes,no,unknown,12,jun,-92,0,-1,0,unknown,no
47,admin.,married,tertiary,no,-5270,yes,yes,unknown,9,may,-36,0,0,0,unknown,no
27,unknown,divorced,primary,no,6054,yes,no,unknown,23,may,205,1,0,0,unknown,no
27,admin.,married,unknown,no,-1820,yes,no,unknown,11,jun,333,1,0,0,unknown,no
36,blue-collar,single,secondary,yes,-2942,yes,no,unknown,16,jun,-246,1,-1,0,unknown,no
43,management,married,tertiary,yes,9423,no,no,unknown,6,may,848,2,-1,0,unknown,no
65,management,single,primary,no,-3238,yes,yes,unknown,9,jun,333,1,0,0,unknown,no
65,technician,divorced,primary,yes,2766,no,no,unknown,30,may,1244,3,0,0,unknown,no
47,management,married,primary,no,2766,yes,no,unknown,16,may,-246,-1,0,0,unknown,no
65,technician,married,primary,no,6054,yes,no,unknown,16,may,1244,1,0,0,unknown,no
21,technician,married,secondary,no,-1300,yes,no,unknown,23,may,-40,1,-1,0,unknown,yes
65,management,married,secondary,no,6030,yes,no,unknown,9,may,190,1,-1,0,unknown,no
51,admin.,divorced,secondary,no,9423,yes,no,unknown,12,may,1244,2,-1,0,unknown,no
31,services,divorced,tertiary,no,2766,yes,no,unknown,22,jun,-36,2,0,0,unknown,no
34,housemaid,married,secondary,no,9423,yes,no,unknown,20,jun,-793,-1,-1,0,unknown,no
59,admin.,divorced,secondary,no,-3071,yes,no,unknown,18,may,2283,2,0,0,unknown,no
21,management,single,secondary,yes,-2942,yes,no,unknown,-1,may,220,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,-3238,yes,no,unknown,1,may,462,0,-1,0,unknown,no
14,housemaid,single,primary,no,-611,yes,no,unknown,30,may,1627,1,0,0,unknown,no
36,services,divorced,primary,no,-1820,yes,no,unknown,23,may,3387,2,0,0,unknown,no
43,housemaid,single,secondary,no,6030,no,no,unknown,-1,may,-51,3,-1,0,unknown,no
51,entrepreneur,single,secondary,no,6030,yes,no,unknown,9,may,205,3,-1,0,unknown,no
27,retired,married,secondary,no,6054,yes,no,unknown,22,may,653,7,-1,0,unknown,no
27,retired,married,secondary,no,2766,yes,yes,unknown,16,jun,653,0,0,0,unknown,no
59,management,married,primary,no,-1820,yes,no,unknown,11,jun,848,1,0,0,unknown,no
51,technician,single,secondary,no,2766,no,no,unknown,16,jun,-40,1,0,0,unknown,no
21,unknown,divorced,tertiary,no,-1820,yes,no,unknown,16,jun,-246,-1,-1,0,unknown,no
27,management,single,secondary,yes,-2942,no,no,unknown,9,jun,-67,0,0,0,unknown,no
25,management,divorced,secondary,no,6053,no,no,unknown,22,may,-40,3,-1,0,unknown,no
21,management,single,primary,no,-1820,no,no,unknown,9,may,-27,1,-1,0,unknown,no
29,admin.,single,secondary,no,6030,yes,no,unknown,11,may,848,2,-1,0,unknown,no
29,management,married,primary,no,-612,yes,no,unknown,16,may,333,1,0,0,unknown,no
65,management,married,secondary,no,-2942,yes,no,unknown,12,may,90,1,-1,0,unknown,no
36,management,single,secondary,no,2766,yes,no,unknown,-1,may,333,3,-1,0,unknown,yes
43,blue-collar,married,primary,yes,22224,yes,no,unknown,30,may,1244,2,-1,0,unknown,no
47,admin.,married,secondary,no,2766,yes,no,unknown,23,jun,-814,1,0,0,unknown,no
47,blue-collar,single,secondary,no,2766,yes,no,unknown,22,may,-814,7,-1,0,unknown,no
29,services,divorced,secondary,no,-1748,no,no,unknown,23,jun,848,1,-1,0,unknown,no
43,admin.,single,primary,no,-1820,yes,no,unknown,11,jun,-27,0,-1,0,unknown,yes
25,retired,single,secondary,yes,-612,yes,no,unknown,9,jun,848,2,0,0,unknown,no
50,services,single,unknown,no,-1781,yes,no,unknown,30,may,-40,0,0,0,unknown,no
36,management,married,secondary,no,-2985,yes,yes,unknown,18,jun,653,3,-1,0,unknown,no
27,admin.,married,secondary,no,2766,yes,yes,unknown,22,jun,-67,1,0,0,unknown,no
57,admin.,married,secondary,no,-1586,yes,no,unknown,25,jun,-246,1,-1,0,unknown,no
51,blue-collar,married,secondary,no,6030,yes,no,unknown,9,may,-36,0,-1,0,unknown,no
43,entrepreneur,single,secondary,no,2766,no,no,unknown,18,jun,-36,24,0,0,unknown,no
34,management,married,secondary,no,-1819,yes,yes,unknown,6,may,2283,1,0,0,unknown,no
59,technician,single,primary,yes,2045,no,no,unknown,1,may,-67,2,-1,0,unknown,no
25,housemaid,single,secondary,no,6054,no,no,unknown,23,may,-246,2,-1,0,unknown,no
